OEM,Model,Segment,Month,Year,NoOfSales,EngineCapacity,Mileage,Model Price,Dealer location,Region
Honda,HORNET 2.0,Motorcycle,Jun,2022,1906,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Jun,2022,0,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Jun,2022,911,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Jun,2022,108,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Jun,2022,0,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Jun,2022,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Jun,2022,0,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,performance,Jun,2022,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Jun,2021,94274,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Jun,2021,18983,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Jun,2021,3334,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Jun,2021,3276,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Jun,2021,1227,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Jun,2021,71869,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Jun,2021,0,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Jun,2021,0,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Jun,2021,17,471,30,619107,Pune,West
Honda,Horness,Performance,Jun,2021,1853,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Jun,2021,247,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Jun,2021,17260,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Jun,2021,91,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Jun,2021,0,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Jun,2021,18,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Jun,2021,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Jun,2021,4,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,performance,Jun,2021,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,May,2022,149407,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,May,2022,20497,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,May,2022,479,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,May,2022,10551,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,May,2022,9937,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,May,2022,119765,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,May,2022,3133,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,May,2022,778,184.4,35,147903,Pune,West
Honda,CB 500,Performance,May,2022,0,471,30,619107,Pune,West
Honda,Horness,Performance,May,2022,3308,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,May,2022,1436,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,May,2022,0,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,May,2022,1519,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,May,2022,4,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,May,2022,18,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,May,2022,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,May,2022,19,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,May,2022,6,1833,17,2776512,Pune,West
Honda,Activa,Scooter,May,2021,17006,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,May,2021,1697,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,May,2021,638,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,May,2021,1231,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,May,2021,1747,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,May,2021,14666,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,May,2021,0,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,May,2021,0,184.4,35,147903,Pune,West
Honda,CB 500,Performance,May,2021,1,471,30,619107,Pune,West
Honda,Horness,Performance,May,2021,428,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,May,2021,9,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,May,2021,1320,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,May,2021,3,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,May,2021,1,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,May,2021,13,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,May,2021,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,May,2021,4,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,May,2021,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Apr,2022,163357,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Apr,2022,16033,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Apr,2022,1391,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Apr,2022,13844,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Apr,2022,660,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Apr,2022,105413,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Apr,2022,13173,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Apr,2022,258,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Apr,2022,1,471,30,619107,Pune,West
Honda,Horness,Performance,Apr,2022,3204,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Apr,2022,584,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Apr,2022,0,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Apr,2022,763,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Apr,2022,0,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Apr,2022,33,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Apr,2022,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Apr,2022,20,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,Apr,2022,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Apr,2021,109678,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Apr,2021,17269,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Apr,2021,4600,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Apr,2021,5502,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Apr,2021,3707,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Apr,2021,79416,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Apr,2021,0,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Apr,2021,0,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Apr,2021,4,471,30,619107,Pune,West
Honda,Horness,Performance,Apr,2021,2969,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Apr,2021,186,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Apr,2021,16602,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Apr,2021,153,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Apr,2021,8,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Apr,2021,27,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Apr,2021,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Apr,2021,1,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,Apr,2021,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Mar,2022,160631,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Mar,2022,16501,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Mar,2022,398,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Mar,2022,16352,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Mar,2022,2731,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Mar,2022,95197,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Mar,2022,12889,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Mar,2022,441,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Mar,2022,12,471,30,619107,Pune,West
Honda,Horness,Performance,Mar,2022,3406,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Mar,2022,368,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Mar,2022,0,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Mar,2022,224,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Mar,2022,354,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Mar,2022,27,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Mar,2022,2,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Mar,2022,17,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,Mar,2022,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Mar,2021,199208,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Mar,2021,22677,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Mar,2021,6879,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Mar,2021,8921,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Mar,2021,8304,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Mar,2021,117943,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Mar,2021,0,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Mar,2021,0,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Mar,2021,15,471,30,619107,Pune,West
Honda,Horness,Performance,Mar,2021,4302,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Mar,2021,2058,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Mar,2021,23235,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Mar,2021,1476,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Mar,2021,0,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Mar,2021,10,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Mar,2021,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Mar,2021,9,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,Mar,2021,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Feb,2022,145317,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Feb,2022,15487,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Feb,2022,2846,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Feb,2022,15476,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Feb,2022,7392,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Feb,2022,81700,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Feb,2022,12812,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Feb,2022,538,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Feb,2022,19,471,30,619107,Pune,West
Honda,Horness,Performance,Feb,2022,3099,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Feb,2022,422,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Feb,2022,0,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Feb,2022,150,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Feb,2022,429,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Feb,2022,19,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Feb,2022,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Feb,2022,0,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,Feb,2022,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Feb,2021,209389,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Feb,2021,28171,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Feb,2021,7911,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Feb,2021,10736,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Feb,2021,8439,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Feb,2021,115970,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Feb,2021,0,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Feb,2021,0,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Feb,2021,0,471,30,619107,Pune,West
Honda,Horness,Performance,Feb,2021,3268,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Feb,2021,3596,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Feb,2021,22281,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Feb,2021,1844,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Feb,2021,0,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Feb,2021,0,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Feb,2021,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Feb,2021,17,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,Feb,2021,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Jan,2022,143234,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Jan,2022,27837,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Jan,2022,4761,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Jan,2022,13021,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Jan,2022,5408,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Jan,2022,105159,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Jan,2022,11349,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Jan,2022,472,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Jan,2022,18,471,30,619107,Pune,West
Honda,Horness,Performance,Jan,2022,3212,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Jan,2022,248,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Jan,2022,0,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Jan,2022,225,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Jan,2022,252,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Jan,2022,20,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Jan,2022,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Jan,2022,0,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,Jan,2022,0,1833,17,2776512,Pune,West
Honda,Activa,Scooter,Jan,2021,211660,109.51,60,"68,997 - 76,357",Pune,West
Honda,Dio,Scooter,Jan,2021,28914,109.51,55,"64,241 - 68,997",Pune,West
Honda,GRAZIA,Scooter,Jan,2021,7518,124,55,"76,823 - 83,391",Pune,West
Honda,Dream,Motorcycle,Jan,2021,9298,109.51,74,"50,834 - 55,324",Pune,West
Honda,Livo,Motorcycle,Jan,2021,7338,109.51,74,"58,815 - 62,964",Pune,West
Honda,CB Shine,Motorcycle,Jan,2021,116222,124,65,"73,997 - 79,211",Pune,West
Honda,CB UNICORN,Motorcycle,Jan,2021,0,149.2,60,97356,Pune,West
Honda,CB 200X,Motorcycle,Jan,2021,0,184.4,35,147903,Pune,West
Honda,CB 500,Performance,Jan,2021,0,471,30,619107,Pune,West
Honda,Horness,Performance,Jan,2021,3543,349,30,"1,95,089 - 2,33,855",Pune,West
Honda,HORNET 2.0,Motorcycle,Jan,2021,4709,184.4,45,"1,32,032 - 1,38,485",Pune,West
Honda,CB Unicorn,Motorcycle,Jan,2021,25799,162.7,60,101700,Pune,West
Honda,X Blade,Motorcycle,Jan,2021,1703,162.7,50,"1,08,443 - 1,14,402",Pune,West
Honda,CB300R,Motorcycle,Jan,2021,0,286.01,30,253900,Pune,West
Honda,CBR 650F,Performance,Jan,2021,0,649,20,888045,Pune,West
Honda,CB IOOOR,Performance,Jan,2021,0,999.11,18,1496883,Pune,West
Honda,AFRICA TWIN,Performance,Jan,2021,12,1084,17,"16,14,221 - 17,50,721",Pune,West
Honda,GL1800,Performance,Jan,2021,0,1833,17,2776512,Pune,West
TVS,Zest,Scooter,Dec,2022,2441,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,pept,Scooter,Dec,2022,2461,87.8 cc,68 kmpl,"Rs. 53,854",Pune,West
TVS,Jupiter,Scooter,Dec,2022,39849,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Dec,2022,16191,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Dec,2022,1916,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Motorcycle,Dec,2022,5635,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motorcycle,Dec,2022,7386,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV Scooter,Dec,2022,11071,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,Apache,Motorc,Dec,2022,22181,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,RR310,Performance,Dec,2022,0,159.7 cc,60 kmpl,"Rs. 1,03,785",Pune,West
TVS,XL Super- MOPED,Moped,Dec,2022,25961,177.4 cc,50 kmpl,"Rs. 1,07,885",Pune,West
TVS,Zest,Scooter,Dec,2021,2330,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,pept,Scooter,Dec,2021,3695,69.9 cc,67 kmpl,"Rs. 40,804",Pune,West
TVS,Jupiter,Scooter,Dec,2021,38142,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Dec,2021,16859,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Dec,2021,4043,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Motorcycle,Dec,2021,5139,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motorcycle,Dec,2021,7233,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV Scooter,Dec,2021,1212,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,Zest,Scooter,Nov,2022,3157,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,Jupiter,Scooter,Nov,2022,47422,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Nov,2022,17003,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Nov,2022,2645,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Motorcycle,Nov,2022,8452,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motor,Nov,2022,11418,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV Scooter,Nov,2022,10056,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,Apache,Motorcycle,Nov,2022,27122,159.7 cc,60 kmpl,"Rs. 1,03,785",Pune,West
TVS,Zest,Scooter,Nov,2021,3213,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,Jupiter,Scooter,Nov,2021,44139,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Nov,2021,19157,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Nov,2021,5730,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Motorcycle,Nov,2021,8475,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motor,Nov,2021,9187,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV Scooter,Nov,2021,699,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,Apache,Motorcycle,Nov,2021,28608,159.7 cc,60 kmpl,"Rs. 1,03,785",Pune,West
TVS,Zest,Scooter,Oct,2022,4936,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,Jupiter,Scooter,Oct,2022,77042,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Oct,2022,31049,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Oct,2022,7488,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Motorcycle,Oct,2022,14279,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motorc,Oct,2022,18126,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV Scooter,Oct,2022,8103,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,Apache,Motor,Oct,2022,40988,159.7 cc,60 kmpl,"Rs. 1,03,785",Pune,West
TVS,Zest,Scooter,Oct,2021,3216,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,Jupiter,Scooter,Oct,2021,72161,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Oct,2021,25693,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Oct,2021,8766,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Motorcycle,Oct,2021,15596,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motorc,Oct,2021,19730,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV Scooter,Oct,2021,395,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,Apache,Motor,Oct,2021,39799,159.7 cc,60 kmpl,"Rs. 1,03,785",Pune,West
TVS,Zest,Scooter,Sep,2022,5913,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,Jupiter,Scooter,Sep,2022,82394,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Sep,2022,31497,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Sep,2022,7947,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Moto,Sep,2022,14726,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motorc,Sep,2022,14057,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV Scooter,Sep,2022,4923,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,Apache,Motorcyc,Sep,2022,42954,159.7 cc,60 kmpl,"Rs. 1,03,785",Pune,West
TVS,XL Super- MOPED,Moped,Sep,2022,47613,69.9 cc,67 kmpl,"Rs. 40,804",Pune,West
TVS,Zest,Scooter,Sep,2021,3837,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,Jupiter,Scooter,Sep,2021,56339,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Sep,2021,29452,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Sep,2021,8766,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Moto,Sep,2021,13296,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motorc,Sep,2021,14650,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV Scooter,Sep,2021,766,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,Apache,Motorcyc,Sep,2021,40661,159.7 cc,60 kmpl,"Rs. 1,03,785",Pune,West
TVS,XL Super- MOPED,Moped,Sep,2021,61664,69.9 cc,67 kmpl,"Rs. 40,804",Pune,West
TVS,Zest,Scooter,Aug,2022,4764,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,Jupiter,Scooter,Aug,2022,70075,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Aug,2022,27649,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Aug,2022,6216,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Motorcycle,Aug,2022,11472,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motorcycle,Aug,2022,8842,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV scooter,Aug,2022,4418,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,XL Super- MOPED,Moped,Aug,2022,36489,69.9 cc,67 kmpl,"Rs. 40,804",Pune,West
TVS,Zest,Scooter,Aug,2021,3850,109.7 cc,64 kmpl,"Rs. 61,425",Pune,West
TVS,Jupiter,Scooter,Aug,2021,45625,109.7 cc,62 kmpl,"Rs. 68,562",Pune,West
TVS,Ntorq,Scooter,Aug,2021,26288,124.8 cc,51.54 kmpl,"Rs. 80,040",Pune,West
TVS,STAR CITY,Motorcycle,Aug,2021,7232,109.7 cc,86 kmpl,"Rs. 68,465",Pune,West
TVS,Radeon,Motorcycle,Aug,2021,10447,109.7 cc,69 kmpl,"Rs. 62,466",Pune,West
TVS,SPORT,Motorcycle,Aug,2021,11812,109.7 cc,95 kmpl,"Rs. 57,130",Pune,West
TVS,iQube,EV scooter,Aug,2021,649,Electric Motor,75 km/charge,"Rs. 1,08,012",Pune,West
TVS,XL Super- MOPED,Moped,Aug,2021,52607,69.9 cc,67 kmpl,"Rs. 40,804",Pune,West
